distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_awg_isolation_db,params_channel_total_loss_db,params_raman_dark_rate_hz,sweep_detector_qber_intrinsic,sweep_detector_misalignment
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,280,0,0.0,7499.578149,0.0,0.0,0.01308816,0,129,151,4.34868e-05,9.4973e-06,0.0,0.0,0.0,0.0,0,28,30.0,0.001,ZERO_KEY,5.6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.01,0.01
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,231633,28019,0.0028019,7100768.934142,0.02050226,0.01991697,0.02108755,4749,115927,115706,0.0360836484,0.0075289767,2.04984e-05,0.02031458,0.02173046,0.56097561,1,23163,0.0,1.0,OK,6.4987,599,278,321,0,0,0,1,0,0,0,0,0,63238,31589,31589,298,232144,441,0,0,0,0,0,2730,0,1,463379,0,False,False,0,"{""afterpulse_total_count"": 441, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.01,0.01
15.0,True,10000000,bb84-decoy,BB84DecoyProtocol,117926,10100,0.00101,3655851.421332,0.02065702,0.0198291,0.02148494,2436,59125,58801,0.018377709,0.0038047032,9.5087e-06,0.0204176,0.02299606,0.47368421,1,11793,3.0,0.501187233627,OK,7.0146,195,81,114,0,0,0,1,0,0,0,0,0,31853,15792,15792,166,118402,258,0,0,0,0,0,742,0,1,236499,0,False,False,0,"{""afterpulse_total_count"": 258, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.01,0.01
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,59529,2826,0.0002826,1857667.938681,0.02057821,0.01940571,0.0217507,1225,29864,29665,0.0093039041,0.00184987,6.9958e-06,0.02040634,0.02189781,0.35714286,1,5953,6.0,0.251188643151,OK,6.5168,50,20,30,0,0,0,1,0,0,0,0,0,15820,7970,7970,102,59532,149,0,0,0,0,0,176,0,1,119428,0,False,False,0,"{""afterpulse_total_count"": 149, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.01,0.01
45.0,True,10000000,bb84-decoy,BB84DecoyProtocol,29963,0,0.0,937554.855239,0.01955745,0.01792545,0.02118946,586,15041,14922,0.004681995,0.0009403322,4.995e-07,0.01930131,0.02339181,0.0,1,2996,9.0,0.125892541179,ZERO_KEY,7.4793,6,3,3,0,0,0,1,0,0,0,0,0,7866,3906,3906,29,30070,56,0,0,0,0,0,49,0,1,60207,0,False,False,0,"{""afterpulse_total_count"": 56, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.01,0.01
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,14997,0,0.0,471544.43659,0.02047076,0.01807584,0.02286569,307,7478,7519,0.0023387107,0.0004814357,1.0001e-06,0.01995439,0.02596054,1.0,1,1500,12.0,0.063095734448,ZERO_KEY,6.2772,2,1,1,0,0,0,1,0,0,0,0,0,4044,1999,1999,17,15027,27,0,0,0,0,0,18,0,1,30199,0,False,False,0,"{""afterpulse_total_count"": 27, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.01,0.01
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,968,0,0.0,29851.35302,0.02479339,0.01291973,0.03666705,24,466,502,0.0001480781,3.89672e-05,9.993e-07,0.02252252,0.02564103,1.0,1,97,24.0,0.003981071706,ZERO_KEY,6.4625,0,0,0,0,0,0,1,0,0,0,0,0,259,132,132,1,948,4,0,0,0,0,0,0,0,1,1942,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.01,0.01
135.0,True,10000000,bb84-decoy,BB84DecoyProtocol,483,0,0.0,14962.788036,0.02484472,0.00669316,0.04299628,12,227,256,7.59681e-05,1.35081e-05,0.0,0.02631579,0.0,0.0,1,48,27.0,0.001995262315,ZERO_KEY,5.9114,0,0,0,0,0,0,1,0,0,0,0,0,129,62,62,0,492,0,0,0,0,0,0,0,0,1,996,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.01,0.01
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,233,0,0.0,7499.578149,0.00858369,0.0,0.03066154,2,123,110,3.49998e-05,1.14929e-05,0.0,0.00952381,0.0,0.0,1,23,30.0,0.001,ZERO_KEY,6.0973,0,0,0,0,0,0,1,0,0,0,0,0,79,38,38,1,211,1,0,0,0,0,0,1,0,1,437,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.01,0.01
75.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7657,0,0.0,236749.698801,0.01972052,0.01635185,0.02308919,151,3904,3753,0.0011985581,0.0002299753,2.0016e-06,0.0184902,0.03913043,0.0,1,766,15.0,0.031622776602,ZERO_KEY,5.7951,0,0,0,0,0,0,1,0,0,0,0,0,2025,1018,1018,7,7642,14,0,0,0,0,0,4,0,1,15196,0,False,False,0,"{""afterpulse_total_count"": 14, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.01,0.01
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3882,0,0.0,118761.113627,0.02163833,0.01655618,0.02672048,84,1980,1902,0.0006023468,0.000134447,0.0,0.02158871,0.02230483,0.0,1,388,18.0,0.015848931925,ZERO_KEY,14.3323,0,0,0,0,0,0,1,0,0,0,0,0,993,496,496,5,3809,8,0,0,0,0,0,1,0,1,7641,0,False,False,0,"{""afterpulse_total_count"": 8, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.01,0.01
105.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1801,0,0.0,59548.01098,0.02054414,0.01288121,0.02820708,37,903,898,0.0002825664,5.20356e-05,5.002e-07,0.02063679,0.01923077,0.0,1,180,21.0,0.007943282347,ZERO_KEY,7.0823,0,0,0,0,0,0,1,0,0,0,0,0,517,260,260,3,1925,4,0,0,0,0,0,0,0,1,3799,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.01,0.01
15.0,False,10000000,bb84-decoy,BB84DecoyProtocol,118377,31124,0.0031124,3655851.421332,0.0,0.0,3.116e-05,0,59345,59032,0.0184815629,0.0037424435,0.0,0.0,0.0,0.0,0,11838,3.0,0.501187233627,OK,10.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236285,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.01,0.01
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,59742,14329,0.0014329,1857667.938681,0.0,0.0,6.174e-05,0,29975,29767,0.0093250615,0.0018997447,0.0,0.0,0.0,0.0,0,5974,6.0,0.251188643151,OK,15.1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119532,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.01,0.01
45.0,False,10000000,bb84-decoy,BB84DecoyProtocol,30085,5520,0.000552,937554.855239,0.0,0.0,0.00012261,0,15117,14968,0.0047059576,0.0009199512,0.0,0.0,0.0,0.0,0,3008,9.0,0.125892541179,OK,13.8282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60207,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.01,0.01
45.0,False,10000000,bb84-decoy,BB84DecoyProtocol,30006,5332,0.0005332,937554.855239,0.0,0.0,0.00012293,0,15045,14961,0.0046975075,0.000909085,0.0,0.0,0.0,0.0,0,3001,9.0,0.125892541179,OK,7.0665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59730,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.02,0.002
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,15129,2495,0.0002495,471544.43659,0.0,0.0,0.0002438,0,7584,7545,0.0023546217,0.0004984728,0.0,0.0,0.0,0.0,0,1513,12.0,0.063095734448,OK,5.8356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30314,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.02,0.002
75.0,False,10000000,bb84-decoy,BB84DecoyProtocol,7736,538,5.38e-05,236749.698801,0.0,0.0,0.00047673,0,3883,3853,0.0012067788,0.0002477592,0.0,0.0,0.0,0.0,0,774,15.0,0.031622776602,OK,7.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15352,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.02,0.002
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,232434,65695,0.0065695,7100768.934142,0.0,0.0,1.587e-05,0,116215,116219,0.0362618003,0.0074381745,0.0,0.0,0.0,0.0,0,23243,0.0,1.0,OK,7.4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464268,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.02,0.002
15.0,False,10000000,bb84-decoy,BB84DecoyProtocol,118245,31076,0.0031076,3655851.421332,0.0,0.0,3.12e-05,0,59523,58722,0.018441387,0.0037972817,0.0,0.0,0.0,0.0,0,11824,3.0,0.501187233627,OK,6.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236802,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.02,0.002
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,59961,14770,0.001477,1857667.938681,0.0,0.0,6.152e-05,0,30083,29878,0.0093445899,0.001954959,0.0,0.0,0.0,0.0,0,5996,6.0,0.251188643151,OK,6.1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119808,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.02,0.002
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,500,0,0.0,14962.788036,0.0,0.0,0.00735061,0,245,255,7.85022e-05,1.45059e-05,0.0,0.0,0.0,0.0,0,50,27.0,0.001995262315,ZERO_KEY,5.9059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.02,0.002
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,221,0,0.0,7499.578149,0.0,0.0,0.01655323,0,111,110,3.53515e-05,4.4965e-06,0.0,0.0,0.0,0.0,0,22,30.0,0.001,ZERO_KEY,5.9707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.02,0.002
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,232069,24541,0.0024541,7100768.934142,0.02222615,0.02161821,0.02283408,5158,116117,115952,0.0361507118,0.0075357649,2.90118e-05,0.02184465,0.02548109,0.60344828,1,23207,0.0,1.0,OK,6.608,707,344,363,0,0,0,1,0,0,0,0,0,69617,34890,34890,311,232126,463,0,0,0,0,0,2853,0,1,464522,0,False,False,0,"{""afterpulse_total_count"": 463, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.02,0.002
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,3724,0,0.0,118761.113627,0.0,0.0,0.00099008,0,1851,1873,0.0005777307,0.000128531,0.0,0.0,0.0,0.0,0,372,18.0,0.015848931925,ZERO_KEY,7.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7594,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.02,0.002
105.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1950,0,0.0,59548.01098,0.0,0.0,0.00188994,0,981,969,0.0003072571,5.30332e-05,0.0,0.0,0.0,0.0,0,195,21.0,0.007943282347,ZERO_KEY,7.0518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.02,0.002
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,979,0,0.0,29851.35302,0.0,0.0,0.00376092,0,494,485,0.0001525408,3.19522e-05,0.0,0.0,0.0,0.0,0,98,24.0,0.003981071706,ZERO_KEY,6.3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.02,0.002
15.0,True,10000000,bb84-decoy,BB84DecoyProtocol,118075,8840,0.000884,3655851.421332,0.02229939,0.02144112,0.02315765,2633,58903,59172,0.0184046269,0.0037849781,1.202e-05,0.02216711,0.02284733,0.45833333,1,11808,3.0,0.501187233627,OK,7.4506,165,86,79,0,0,0,1,0,0,0,0,0,34980,17430,17430,164,118007,248,0,0,0,0,0,738,0,1,236645,0,False,False,0,"{""afterpulse_total_count"": 248, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.02,0.002
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,59867,2520,0.000252,1857667.938681,0.02213239,0.02092217,0.02334262,1325,30032,29835,0.0093433482,0.0018899005,5.0027e-06,0.02179069,0.02541027,0.7,1,5987,6.0,0.251188643151,OK,5.9799,49,27,22,0,0,0,1,0,0,0,0,0,17457,8796,8796,70,59780,113,0,0,0,0,0,193,0,1,119803,0,False,False,0,"{""afterpulse_total_count"": 113, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.02,0.002
45.0,True,10000000,bb84-decoy,BB84DecoyProtocol,29714,0,0.0,937554.855239,0.02288484,0.02112037,0.0246493,680,14752,14962,0.0046443747,0.0009236003,3.0019e-06,0.02221983,0.03081081,0.66666667,1,2971,9.0,0.125892541179,ZERO_KEY,6.452,11,5,6,0,0,0,1,0,0,0,0,0,8803,4427,4427,30,29841,53,0,0,0,0,0,41,0,1,59913,0,False,False,0,"{""afterpulse_total_count"": 53, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.02,0.002
105.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1917,0,0.0,59548.01098,0.02138758,0.01387143,0.02890374,41,935,982,0.0002996352,5.94976e-05,0.0,0.02169077,0.01680672,0.0,1,192,21.0,0.007943282347,ZERO_KEY,5.5985,0,0,0,0,0,0,1,0,0,0,0,0,555,270,270,0,1922,0,0,0,0,0,0,0,0,1,3796,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.02,0.002
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,955,0,0.0,29851.35302,0.02408377,0.01224822,0.03591932,23,485,470,0.0001496529,2.84816e-05,0.0,0.02449889,0.01754386,0.0,1,96,24.0,0.003981071706,ZERO_KEY,6.7976,0,0,0,0,0,0,1,0,0,0,0,0,278,131,131,0,955,1,0,0,0,0,0,1,0,1,1855,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.02,0.002
